k,l,r_pri,r_dual,t_local,t_comm,t_encrypt,t_total
3,1,4.251632466724043,0.0,0.0886271249037236,5.324900848791003e-05,0.0,0.08879199996590614
3,2,4.3844415633413725,0.0,0.09845545806456357,5.416700150817633e-05,0.0,0.0986150840180926
3,3,17.79044119826495,0.0,1.0739044600049965,5.366699770092964e-05,0.0,1.0740665000048466
3,4,0.0,0.0,0.9348090820712969,4.6874978579580784e-05,0.0,0.9350034579983912
4,0,0.0,0.0,0.60104741709074,4.733301466330886e-05,0.0,0.6011586670065299
4,1,0.0,0.0,0.07839804195100442,4.2249972466379404e-05,0.0,0.07852516596904024
5,0,0.0,0.0,0.8917344159563072,5.5957993026822805e-05,0.0,0.8918577919830568
5,1,148.95255946234735,0.0,0.8590157909784466,5.616701673716307e-05,0.0,0.8591742080170661
5,2,91.30763370280536,0.0,0.9189062489313073,3.99160198867321e-05,0.0,0.91902841697447
5,3,5.615363901103386,0.0,0.07274725096067414,4.941597580909729e-05,0.0,0.07288191700354218
5,4,7.476832472514349,0.0,0.8453904599300586,4.6791043132543564e-05,0.0,0.8455212090048008
5,5,3.024712547890033,0.0,0.09160916693508625,5.041796248406172e-05,0.0,0.09176079201279208
5,6,6.179197349252519,0.0,0.10889229102758691,3.866601036861539e-05,0.0,0.1089992499910295
5,7,0.549039785492484,0.0,0.07477037591161206,5.3874042350798845e-05,0.0,0.07492095802444965
5,8,0.0,0.0,1.8033811660134234,5.791697185486555e-05,0.0,1.8035619580186903
6,0,0.0,0.0,0.07575658400310203,5.5833952501416206e-05,0.0,0.07587349996902049
6,1,0.0,0.0,0.08731208404060453,4.449900006875396e-05,0.0,0.0874465000233613
7,0,0.0,0.0,0.0884343350189738,6.191700231283903e-05,0.0,0.08856429200386629
7,1,0.0,0.0,0.09043512603966519,9.370897896587849e-05,0.0,0.09070525004062802
8,0,0.0,0.0,0.08697028999449685,4.3459003791213036e-05,0.0,0.08709325001109391
8,1,0.0,0.0,0.07401983300223947,4.575005732476711e-05,0.0,0.07416208396898583
9,0,0.0,0.0,0.07260395900812,4.791701212525368e-05,0.0,0.07269866700517014
9,1,0.0,0.0,0.09022129193181172,4.3873966205865145e-05,0.0,0.09033520799130201
10,0,0.0,0.0,0.0671866670018062,4.479201743379235e-05,0.0,0.06729433400323614
10,1,0.0,0.0,0.08599291701102629,6.429204950109124e-05,0.0,0.08616545901168138
11,0,0.0,0.0,1.5956620830111206,6.358197424560785e-05,0.0,1.5958176670246758
11,1,0.0,0.0,0.07858770806342363,4.279095446690917e-05,0.0,0.07871254201745614
12,0,0.0,0.0,0.0700896680355072,3.7709076423197985e-05,0.0,0.07017487497068942
12,1,0.0,0.0,0.08397174999117851,5.5582961067557335e-05,0.0,0.08411829202668741
13,0,0.0,0.0,0.08196787600172684,3.891700180247426e-05,0.0,0.08205837500281632
13,1,0.0,0.0,0.07179929199628532,4.433299181982875e-05,0.0,0.0719426249852404
14,0,0.0,0.0,0.07381254195934162,4.062504740431905e-05,0.0,0.0739049999974668
14,1,0.0,0.0,0.07897729199612513,4.958297358825803e-05,0.0,0.07912220899015665
15,0,0.0,0.0,0.07622887403704226,5.704199429601431e-05,0.0,0.07634787500137463
15,1,0.0,0.0,0.08698862604796886,4.129100125283003e-05,0.0,0.0871086249826476
16,0,0.0,0.0,0.07014070701552555,6.537599256262183e-05,0.0,0.07026233401848003
16,1,0.0,0.0,0.0757541679777205,4.4791027903556824e-05,0.0,0.07588583295000717
17,0,0.0,0.0,0.07265937502961606,0.00010162399848923087,0.0,0.07289483299246058
17,1,0.0,0.0,0.0717992489808239,4.250003257766366e-05,0.0,0.07193362497491762
18,0,0.0,0.0,0.09693558304570615,4.791701212525368e-05,0.0,0.09704004199011251
18,1,0.0,0.0,0.7950385830481537,6.187398685142398e-05,0.0,0.7952112500206567
19,0,0.0,0.0,0.09252845705486834,5.5917014833539724e-05,0.0,0.0926587080466561
19,1,0.0,0.0,0.0649693330633454,4.1209044866263866e-05,0.0,0.0651042090030387
20,0,0.0,0.0,0.07828066707588732,5.0084025133401155e-05,0.0,0.07837954204296693
20,1,0.0,0.0,0.07812241598730907,4.0624989196658134e-05,0.0,0.07823833299335092
21,0,0.0,0.0,0.0823178329737857,3.900093724951148e-05,0.0,0.08241362503031269
21,1,0.0,0.0,0.0924870420130901,4.6667002607136965e-05,0.0,0.09262808301718906
